HW,kernel,stride,Cin,Cout,FLOPs,latency
28,1,2,1024,256,102760448,3.687
28,1,2,1024,512,205520896,2.994
28,1,2,1024,1024,411041792,3.439
28,1,4,3,3,882,0.049
28,1,4,3,32,9408,0.044
28,1,4,3,64,18816,0.05
28,1,4,3,128,37632,0.054
28,1,4,3,256,75264,0.085
28,1,4,3,512,150528,0.112
28,1,4,3,1024,301056,0.096
28,1,4,32,3,9408,0.05
28,1,4,32,32,100352,0.048
28,1,4,32,64,200704,0.051
28,1,4,32,128,401408,0.055
28,1,4,32,256,802816,0.333
28,1,4,32,512,1605632,0.906
28,1,4,32,1024,3211264,0.571
28,1,4,64,3,18816,0.043
28,1,4,64,32,200704,0.054
28,1,4,64,64,401408,0.058
28,1,4,64,128,802816,0.181
28,1,4,64,256,1605632,0.56
28,1,4,64,512,3211264,0.262
28,1,4,64,1024,6422528,0.512
28,1,4,128,3,37632,0.064
28,1,4,128,32,401408,0.061
28,1,4,128,64,802816,0.227
28,1,4,128,128,1605632,4.908
28,1,4,128,256,3211264,0.423
28,1,4,128,512,6422528,2.297
28,1,4,128,1024,12845056,0.476
28,1,4,256,3,75264,0.077
28,1,4,256,32,802816,0.287
28,1,4,256,64,1605632,0.283
28,1,4,256,128,3211264,0.384
28,1,4,256,256,6422528,0.469
28,1,4,256,512,12845056,0.418
28,1,4,256,1024,25690112,1.845
28,1,4,512,3,150528,0.108
28,1,4,512,32,1605632,0.301
28,1,4,512,64,3211264,0.423
28,1,4,512,128,6422528,0.408
28,1,4,512,256,12845056,0.496
28,1,4,512,512,25690112,0.806
28,1,4,512,1024,51380224,1.314
28,1,4,1024,3,301056,0.2
28,1,4,1024,32,3211264,0.576
28,1,4,1024,64,6422528,0.857
28,1,4,1024,128,12845056,0.507
28,1,4,1024,256,25690112,3.856
28,1,4,1024,512,51380224,6.605
28,1,4,1024,1024,102760448,5.978
28,3,1,3,3,127008,0.076
28,3,1,3,32,1354752,0.392
28,3,1,3,64,2709504,0.329
28,3,1,3,128,5419008,0.501
28,3,1,3,256,10838016,0.386
28,3,1,3,512,21676032,0.549
28,3,1,3,1024,43352064,0.83
28,3,1,32,3,1354752,0.355
28,3,1,32,32,14450688,0.62
28,3,1,32,64,28901376,0.58
28,3,1,32,128,57802752,0.673
28,3,1,32,256,115605504,1.055
28,3,1,32,512,231211008,1.846
28,3,1,32,1024,462422016,2.83
28,3,1,64,3,2709504,0.366
28,3,1,64,32,28901376,0.606
28,3,1,64,64,57802752,0.882
28,3,1,64,128,115605504,1.154
28,3,1,64,256,231211008,1.808
28,3,1,64,512,462422016,5.565
28,3,1,64,1024,924844032,5.795
28,3,1,128,3,5419008,0.553
28,3,1,128,32,57802752,2.141
28,3,1,128,64,115605504,7.863
28,3,1,128,128,231211008,3.03
28,3,1,128,256,462422016,3.289
28,3,1,128,512,924844032,4.923
28,3,1,128,1024,1849688064,8.926
28,3,1,256,3,10838016,0.871
28,3,1,256,32,115605504,2.22
28,3,1,256,64,231211008,2.141
28,3,1,256,128,462422016,3.306
28,3,1,256,256,924844032,5.019
28,3,1,256,512,1849688064,9.165
28,3,1,256,1024,3699376128,24.463
28,3,1,512,3,21676032,1.884
28,3,1,512,32,231211008,3.064
28,3,1,512,64,462422016,3.478
28,3,1,512,128,924844032,6.324
28,3,1,512,256,1849688064,9.626
28,3,1,512,512,3699376128,17.473
28,3,1,512,1024,7398752256,36.615
28,3,1,1024,3,43352064,11.583
28,3,1,1024,32,462422016,6.126
28,3,1,1024,64,924844032,8.709
28,3,1,1024,128,1849688064,11.13
28,3,1,1024,256,3699376128,18.673
28,3,1,1024,512,7398752256,34.086
28,3,1,1024,1024,14797504512,64.835
28,3,2,3,3,31752,0.057
28,3,2,3,32,338688,0.081
28,3,2,3,64,677376,0.389
28,3,2,3,128,1354752,2.19
28,3,2,3,256,2709504,0.643
28,3,2,3,512,5419008,0.303
28,3,2,3,1024,10838016,0.403
28,3,2,32,3,338688,0.112
28,3,2,32,32,3612672,0.886
28,3,2,32,64,7225344,0.359
28,3,2,32,128,14450688,0.771
28,3,2,32,256,28901376,0.546
28,3,2,32,512,57802752,0.783
28,3,2,32,1024,115605504,1.283
28,3,2,64,3,677376,0.293
28,3,2,64,32,7225344,0.366
28,3,2,64,64,14450688,0.394
28,3,2,64,128,28901376,0.473
28,3,2,64,256,57802752,0.666
28,3,2,64,512,115605504,1.31
28,3,2,64,1024,231211008,2.082
28,3,2,128,3,1354752,0.441
28,3,2,128,32,14450688,0.962
28,3,2,128,64,28901376,0.696
28,3,2,128,128,57802752,1.554
28,3,2,128,256,115605504,2.021
28,3,2,128,512,231211008,6.993
28,3,2,128,1024,462422016,6.011
28,3,2,256,3,2709504,0.53
28,3,2,256,32,28901376,3.651
28,3,2,256,64,57802752,2.942
28,3,2,256,128,115605504,2.321
28,3,2,256,256,231211008,3.293
28,3,2,256,512,462422016,3.891
28,3,2,256,1024,924844032,6.742
28,3,2,512,3,5419008,0.972
28,3,2,512,32,57802752,2.105
28,3,2,512,64,115605504,1.723
28,3,2,512,128,231211008,2.232
28,3,2,512,256,462422016,3.956
28,3,2,512,512,924844032,6.194
28,3,2,512,1024,1849688064,17.153
28,3,2,1024,3,10838016,1.673
28,3,2,1024,32,115605504,3.586
28,3,2,1024,64,231211008,2.982
28,3,2,1024,128,462422016,4.452
28,3,2,1024,256,924844032,8.334
28,3,2,1024,512,1849688064,12.165
28,3,2,1024,1024,3699376128,23.366
28,3,4,3,3,7938,0.041
28,3,4,3,32,84672,0.047
28,3,4,3,64,169344,0.063
28,3,4,3,128,338688,0.074
28,3,4,3,256,677376,0.915
28,3,4,3,512,1354752,4.182
28,3,4,3,1024,2709504,0.313
28,3,4,32,3,84672,0.087
28,3,4,32,32,903168,0.341
28,3,4,32,64,1806336,0.492
28,3,4,32,128,3612672,0.384
28,3,4,32,256,7225344,0.376
28,3,4,32,512,14450688,0.669
28,3,4,32,1024,28901376,0.77
28,3,4,64,3,169344,0.11
28,3,4,64,32,1806336,0.518
28,3,4,64,64,3612672,0.297
28,3,4,64,128,7225344,0.31
28,3,4,64,256,14450688,0.643
28,3,4,64,512,28901376,0.749
28,3,4,64,1024,57802752,1.351
28,3,4,128,3,338688,0.141
28,3,4,128,32,3612672,0.416
28,3,4,128,64,7225344,0.847
28,3,4,128,128,14450688,0.487
28,3,4,128,256,28901376,0.665
28,3,4,128,512,57802752,1.202
28,3,4,128,1024,115605504,2.311
28,3,4,256,3,677376,0.357
28,3,4,256,32,7225344,1.49
28,3,4,256,64,14450688,0.77
28,3,4,256,128,28901376,0.927
28,3,4,256,256,57802752,1.336
28,3,4,256,512,115605504,2.241
28,3,4,256,1024,231211008,3.452
28,3,4,512,3,1354752,0.506
28,3,4,512,32,14450688,0.777
28,3,4,512,64,28901376,1.712
28,3,4,512,128,57802752,1.501
28,3,4,512,256,115605504,2.182
28,3,4,512,512,231211008,3.381
28,3,4,512,1024,462422016,6.155
28,3,4,1024,3,2709504,1.552
28,3,4,1024,32,28901376,1.544
28,3,4,1024,64,57802752,1.422
28,3,4,1024,128,115605504,2.433
28,3,4,1024,256,231211008,6.741
28,3,4,1024,512,462422016,6.647
28,3,4,1024,1024,924844032,12.26
28,5,1,3,3,352800,0.097
28,5,1,3,32,3763200,0.61
28,5,1,3,64,7526400,0.703
28,5,1,3,128,15052800,0.516
28,5,1,3,256,30105600,0.472
28,5,1,3,512,60211200,0.673
28,5,1,3,1024,120422400,1.122
28,5,1,32,3,3763200,0.484
28,5,1,32,32,40140800,0.796
28,5,1,32,64,80281600,0.988
28,5,1,32,128,160563200,1.621
28,5,1,32,256,321126400,2.389
28,5,1,32,512,642252800,4.286
28,5,1,32,1024,1284505600,5.921
28,5,1,64,3,7526400,4.764
28,5,1,64,32,80281600,4.144
28,5,1,64,64,160563200,5.168
28,5,1,64,128,321126400,2.519
28,5,1,64,256,642252800,4.155
28,5,1,64,512,1284505600,6.917
28,5,1,64,1024,2569011200,11.841
28,5,1,128,3,15052800,1.175
28,5,1,128,32,160563200,2.666
28,5,1,128,64,321126400,2.676
28,5,1,128,128,642252800,4.099
28,5,1,128,256,1284505600,6.92
28,5,1,128,512,2569011200,12.013
28,5,1,128,1024,5138022400,28.052
28,5,1,256,3,30105600,2.701
28,5,1,256,32,321126400,3.976
28,5,1,256,64,642252800,4.933
28,5,1,256,128,1284505600,7.545
28,5,1,256,256,2569011200,13.497
28,5,1,256,512,5138022400,23.622
28,5,1,256,1024,10276044800,47.857
28,5,1,512,3,60211200,9.721
28,5,1,512,32,642252800,12.524
28,5,1,512,64,1284505600,10.689
28,5,1,512,128,2569011200,14.993
28,5,1,512,256,5138022400,31.352
28,5,1,512,512,10276044800,53.983
28,5,1,512,1024,20552089600,88.786
28,5,1,1024,3,120422400,8.284
28,5,1,1024,32,1284505600,13.748
28,5,1,1024,64,2569011200,25.033
28,5,1,1024,128,5138022400,41.518
28,5,1,1024,256,10276044800,50.897
28,5,1,1024,512,20552089600,98.527
28,5,1,1024,1024,41104179200,170.221
28,5,2,3,3,88200,0.092
28,5,2,3,32,940800,0.891
28,5,2,3,64,1881600,0.325
28,5,2,3,128,3763200,2.313
28,5,2,3,256,7526400,0.406
28,5,2,3,512,15052800,0.453
28,5,2,3,1024,30105600,0.499
28,5,2,32,3,940800,0.319
28,5,2,32,32,10035200,0.384
28,5,2,32,64,20070400,0.505
28,5,2,32,128,40140800,0.856
28,5,2,32,256,80281600,0.967
28,5,2,32,512,160563200,1.686
28,5,2,32,1024,321126400,2.982
28,5,2,64,3,1881600,0.45
28,5,2,64,32,20070400,1.604
28,5,2,64,64,40140800,1.064
28,5,2,64,128,80281600,1.852
28,5,2,64,256,160563200,2.693
28,5,2,64,512,321126400,3.321
28,5,2,64,1024,642252800,5.605
28,5,2,128,3,3763200,0.581
28,5,2,128,32,40140800,2.168
28,5,2,128,64,80281600,5.297
28,5,2,128,128,160563200,6.319
28,5,2,128,256,321126400,2.889
28,5,2,128,512,642252800,5.686
28,5,2,128,1024,1284505600,8.999
28,5,2,256,3,7526400,0.97
28,5,2,256,32,80281600,2.769
28,5,2,256,64,160563200,2.692
28,5,2,256,128,321126400,3.71
28,5,2,256,256,642252800,5.09
28,5,2,256,512,1284505600,12.129
28,5,2,256,1024,2569011200,15.66
28,5,2,512,3,15052800,7.024
28,5,2,512,32,160563200,8.661
28,5,2,512,64,321126400,6.369
28,5,2,512,128,642252800,7.017
28,5,2,512,256,1284505600,9.44
28,5,2,512,512,2569011200,16.823
28,5,2,512,1024,5138022400,31.013
28,5,2,1024,3,30105600,10.24
28,5,2,1024,32,321126400,10.512
28,5,2,1024,64,642252800,7.611
28,5,2,1024,128,1284505600,11.155
28,5,2,1024,256,2569011200,18.014
28,5,2,1024,512,5138022400,32.848
28,5,2,1024,1024,10276044800,67.597
28,5,4,3,3,22050,0.051
28,5,4,3,32,235200,0.073
28,5,4,3,64,470400,0.061
28,5,4,3,128,940800,2.836
28,5,4,3,256,1881600,0.528
28,5,4,3,512,3763200,0.314
28,5,4,3,1024,7526400,0.334
28,5,4,32,3,235200,0.107
28,5,4,32,32,2508800,0.635
28,5,4,32,64,5017600,0.495
28,5,4,32,128,10035200,0.678
28,5,4,32,256,20070400,0.705
28,5,4,32,512,40140800,1.093
28,5,4,32,1024,80281600,1.715
28,5,4,64,3,470400,0.147
28,5,4,64,32,5017600,0.486
28,5,4,64,64,10035200,0.409
28,5,4,64,128,20070400,0.758
28,5,4,64,256,40140800,0.864
28,5,4,64,512,80281600,1.332
28,5,4,64,1024,160563200,2.724
28,5,4,128,3,940800,0.35
28,5,4,128,32,10035200,0.907
28,5,4,128,64,20070400,0.686
28,5,4,128,128,40140800,0.859
28,5,4,128,256,80281600,7.707
28,5,4,128,512,160563200,10.885
28,5,4,128,1024,321126400,5.324
28,5,4,256,3,1881600,0.676
28,5,4,256,32,20070400,0.836
28,5,4,256,64,40140800,1.035
28,5,4,256,128,80281600,1.35
28,5,4,256,256,160563200,2.686
28,5,4,256,512,321126400,4.581
28,5,4,256,1024,642252800,8.527
28,5,4,512,3,3763200,0.846
28,5,4,512,32,40140800,2.331
28,5,4,512,64,80281600,1.909
28,5,4,512,128,160563200,2.933
28,5,4,512,256,321126400,4.744
28,5,4,512,512,642252800,8.657
28,5,4,512,1024,1284505600,24.536
28,5,4,1024,3,7526400,2.202
28,5,4,1024,32,80281600,3.176
28,5,4,1024,64,160563200,3.729
28,5,4,1024,128,321126400,5.214
28,5,4,1024,256,642252800,8.871
28,5,4,1024,512,1284505600,18.121
28,5,4,1024,1024,2569011200,45.822
28,7,1,3,3,691488,0.264
28,7,1,3,32,7375872,0.411
28,7,1,3,64,14751744,0.418
28,7,1,3,128,29503488,0.938
28,7,1,3,256,59006976,0.566
28,7,1,3,512,118013952,2.191
28,7,1,3,1024,236027904,2.073
28,7,1,32,3,7375872,0.764
28,7,1,32,32,78675968,1.341
28,7,1,32,64,157351936,1.762
28,7,1,32,128,314703872,2.398
28,7,1,32,256,629407744,3.999
28,7,1,32,512,1258815488,6.4
28,7,1,32,1024,2517630976,11.459
28,7,1,64,3,14751744,1.087
28,7,1,64,32,157351936,2.543
28,7,1,64,64,314703872,2.584
28,7,1,64,128,629407744,4.086
28,7,1,64,256,1258815488,6.788
28,7,1,64,512,2517630976,16.559
28,7,1,64,1024,5035261952,21.418
28,7,1,128,3,29503488,2.284
28,7,1,128,32,314703872,4.044
28,7,1,128,64,629407744,4.91
28,7,1,128,128,1258815488,7.728
28,7,1,128,256,2517630976,13.287
28,7,1,128,512,5035261952,29.43
28,7,1,128,1024,10070523904,50.916
28,7,1,256,3,59006976,4.455
28,7,1,256,32,629407744,7.139
28,7,1,256,64,1258815488,8.952
28,7,1,256,128,2517630976,16.08
28,7,1,256,256,5035261952,26.863
28,7,1,256,512,10070523904,52.841
28,7,1,256,1024,20141047808,85.023
28,7,1,512,3,118013952,12.038
28,7,1,512,32,1258815488,24.506
28,7,1,512,64,2517630976,18.319
28,7,1,512,128,5035261952,28.646
28,7,1,512,256,10070523904,51.529
28,7,1,512,512,20141047808,99.184
28,7,1,512,1024,40282095616,171.342
28,7,1,1024,3,236027904,27.132
28,7,1,1024,32,2517630976,38.865
28,7,1,1024,64,5035261952,47.429
28,7,1,1024,128,10070523904,60.313
28,7,1,1024,256,20141047808,108.928
28,7,1,1024,512,40282095616,187.128
28,7,1,1024,1024,80564191232,330.82
28,7,2,3,3,172872,0.071
28,7,2,3,32,1843968,0.748
28,7,2,3,64,3687936,0.383
28,7,2,3,128,7375872,1.845
28,7,2,3,256,14751744,0.597
28,7,2,3,512,29503488,0.565
28,7,2,3,1024,59006976,0.754
28,7,2,32,3,1843968,0.371
28,7,2,32,32,19668992,1.095
28,7,2,32,64,39337984,1.238
28,7,2,32,128,78675968,1.937
28,7,2,32,256,157351936,2.948
28,7,2,32,512,314703872,6.871
28,7,2,32,1024,629407744,8.172
28,7,2,64,3,3687936,0.564
28,7,2,64,32,39337984,3.524
28,7,2,64,64,78675968,2.675
28,7,2,64,128,157351936,2.586
28,7,2,64,256,314703872,4.299
28,7,2,64,512,629407744,5.424
28,7,2,64,1024,1258815488,8.366
28,7,2,128,3,7375872,0.973
28,7,2,128,32,78675968,2.437
28,7,2,128,64,157351936,3.038
28,7,2,128,128,314703872,3.379
28,7,2,128,256,629407744,5.49
28,7,2,128,512,1258815488,16.609
28,7,2,128,1024,2517630976,19.966
28,7,2,256,3,14751744,2.005
28,7,2,256,32,157351936,3.689
28,7,2,256,64,314703872,3.802
28,7,2,256,128,629407744,5.732
28,7,2,256,256,1258815488,9.181
28,7,2,256,512,2517630976,16.118
28,7,2,256,1024,5035261952,44.758
28,7,2,512,3,29503488,11.263
28,7,2,512,32,314703872,11.156
28,7,2,512,64,629407744,8.038
28,7,2,512,128,1258815488,10.944
28,7,2,512,256,2517630976,18.481
28,7,2,512,512,5035261952,32.27
28,7,2,512,1024,10070523904,63.924
28,7,2,1024,3,59006976,11.567
28,7,2,1024,32,629407744,10.984
28,7,2,1024,64,1258815488,12.599
28,7,2,1024,128,2517630976,20.418
28,7,2,1024,256,5035261952,34.023
28,7,2,1024,512,10070523904,69.856
28,7,2,1024,1024,20141047808,117.273
28,7,4,3,3,43218,0.05
28,7,4,3,32,460992,0.065
28,7,4,3,64,921984,2.598
28,7,4,3,128,1843968,0.268
28,7,4,3,256,3687936,1.234
28,7,4,3,512,7375872,0.438
28,7,4,3,1024,14751744,0.874
28,7,4,32,3,460992,0.132
28,7,4,32,32,4917248,0.402
28,7,4,32,64,9834496,1.026
28,7,4,32,128,19668992,0.708
28,7,4,32,256,39337984,1.018
28,7,4,32,512,78675968,1.77
28,7,4,32,1024,157351936,2.908
28,7,4,64,3,921984,0.324
28,7,4,64,32,9834496,0.59
28,7,4,64,64,19668992,0.745
28,7,4,64,128,39337984,0.861
28,7,4,64,256,78675968,1.565
28,7,4,64,512,157351936,2.374
28,7,4,64,1024,314703872,4.399
28,7,4,128,3,1843968,0.571
28,7,4,128,32,19668992,1.138
28,7,4,128,64,39337984,0.957
28,7,4,128,128,78675968,5.09
28,7,4,128,256,157351936,5.391
28,7,4,128,512,314703872,4.742
28,7,4,128,1024,629407744,8.483
28,7,4,256,3,3687936,0.713
28,7,4,256,32,39337984,1.557
28,7,4,256,64,78675968,1.703
28,7,4,256,128,157351936,2.814
28,7,4,256,256,314703872,4.494
28,7,4,256,512,629407744,8.402
28,7,4,256,1024,1258815488,17.714
28,7,4,512,3,7375872,1.335
28,7,4,512,32,78675968,8.883
28,7,4,512,64,157351936,3.474
28,7,4,512,128,314703872,4.817
28,7,4,512,256,629407744,10.043
28,7,4,512,512,1258815488,18.358
28,7,4,512,1024,2517630976,34.569
28,7,4,1024,3,14751744,2.474
28,7,4,1024,32,157351936,17.901
28,7,4,1024,64,314703872,6.199
28,7,4,1024,128,629407744,9.148
28,7,4,1024,256,1258815488,19.438
28,7,4,1024,512,2517630976,41.373
28,7,4,1024,1024,5035261952,78.002
28,9,1,3,3,1143072,0.281
28,9,1,3,32,12192768,5.286
28,9,1,3,64,24385536,0.542
28,9,1,3,128,48771072,0.838
28,9,1,3,256,97542144,1.043
28,9,1,3,512,195084288,1.452
28,9,1,3,1024,390168576,2.953
28,9,1,32,3,12192768,0.932
28,9,1,32,32,130056192,2.075
28,9,1,32,64,260112384,2.43
28,9,1,32,128,520224768,3.726
28,9,1,32,256,1040449536,5.624
28,9,1,32,512,2080899072,10.771
28,9,1,32,1024,4161798144,17.652
28,9,1,64,3,24385536,1.933
28,9,1,64,32,260112384,3.695
28,9,1,64,64,520224768,16.387
28,9,1,64,128,1040449536,6.802
28,9,1,64,256,2080899072,11.357
28,9,1,64,512,4161798144,19.871
28,9,1,64,1024,8323596288,34.842
28,9,1,128,3,48771072,3.619
28,9,1,128,32,520224768,5.967
28,9,1,128,64,1040449536,13.807
28,9,1,128,128,2080899072,16.336
28,9,1,128,256,4161798144,21.396
28,9,1,128,512,8323596288,38.499
28,9,1,128,1024,16647192576,71.353
28,9,1,256,3,97542144,13.115
28,9,1,256,32,1040449536,11.899
28,9,1,256,64,2080899072,14.484
28,9,1,256,128,4161798144,23.23
28,9,1,256,256,8323596288,42.244
28,9,1,256,512,16647192576,84.124
28,9,1,256,1024,33294385152,136.097
28,9,1,512,3,195084288,19.462
28,9,1,512,32,2080899072,21.856
28,9,1,512,64,4161798144,28.901
28,9,1,512,128,8323596288,56.03
28,9,1,512,256,16647192576,88.809
28,9,1,512,512,33294385152,156.33
28,9,1,512,1024,66588770304,272.953
28,9,1,1024,3,390168576,43.032
28,9,1,1024,32,4161798144,56.118
28,9,1,1024,64,8323596288,67.057
28,9,1,1024,128,16647192576,106.391
28,9,1,1024,256,33294385152,177.197
28,9,1,1024,512,66588770304,301.078
28,9,1,1024,1024,1.33178E+11,540.726
28,9,2,3,3,285768,0.113
28,9,2,3,32,3048192,1.077
28,9,2,3,64,6096384,0.402
28,9,2,3,128,12192768,0.506
28,9,2,3,256,24385536,4.261
28,9,2,3,512,48771072,5.033
28,9,2,3,1024,97542144,1.247
28,9,2,32,3,3048192,0.504
28,9,2,32,32,32514048,7.875
28,9,2,32,64,65028096,5.89
28,9,2,32,128,130056192,3.356
28,9,2,32,256,260112384,3.81
28,9,2,32,512,520224768,4.806
28,9,2,32,1024,1040449536,7.142
28,9,2,64,3,6096384,0.869
28,9,2,64,32,65028096,7.007
28,9,2,64,64,130056192,7.259
28,9,2,64,128,260112384,4.008
28,9,2,64,256,520224768,4.632
28,9,2,64,512,1040449536,7.756
28,9,2,64,1024,2080899072,13.389
28,9,2,128,3,12192768,1.469
28,9,2,128,32,130056192,3.611
28,9,2,128,64,260112384,3.658
28,9,2,128,128,520224768,4.439
28,9,2,128,256,1040449536,7.94
28,9,2,128,512,2080899072,22.716
28,9,2,128,1024,4161798144,32.842
28,9,2,256,3,24385536,3.182
28,9,2,256,32,260112384,5.228
28,9,2,256,64,520224768,6.419
28,9,2,256,128,1040449536,8.931
28,9,2,256,256,2080899072,15.052
28,9,2,256,512,4161798144,26.411
28,9,2,256,1024,8323596288,58.144
28,9,2,512,3,48771072,16.702
28,9,2,512,32,520224768,14.854
28,9,2,512,64,1040449536,10.773
28,9,2,512,128,2080899072,16.927
28,9,2,512,256,4161798144,35.703
28,9,2,512,512,8323596288,67.936
28,9,2,512,1024,16647192576,106.546
28,9,2,1024,3,97542144,19.233
28,9,2,1024,32,1040449536,18.329
28,9,2,1024,64,2080899072,20.99
28,9,2,1024,128,4161798144,32.833
28,9,2,1024,256,8323596288,63.632
28,9,2,1024,512,16647192576,114.67
28,9,2,1024,1024,33294385152,198.61
28,9,4,3,3,71442,0.071
28,9,4,3,32,762048,0.591
28,9,4,3,64,1524096,3.985
28,9,4,3,128,3048192,0.593
28,9,4,3,256,6096384,1.252
28,9,4,3,512,12192768,0.951
28,9,4,3,1024,24385536,0.833
28,9,4,32,3,762048,0.389
28,9,4,32,32,8128512,0.564
28,9,4,32,64,16257024,0.491
28,9,4,32,128,32514048,1.024
28,9,4,32,256,65028096,1.342
28,9,4,32,512,130056192,2.35
28,9,4,32,1024,260112384,6.077
28,9,4,64,3,1524096,5.223
28,9,4,64,32,16257024,0.733
28,9,4,64,64,32514048,0.819
28,9,4,64,128,65028096,1.306
28,9,4,64,256,130056192,2.247
28,9,4,64,512,260112384,3.919
28,9,4,64,1024,520224768,7.268
28,9,4,128,3,3048192,0.709
28,9,4,128,32,32514048,1.442
28,9,4,128,64,65028096,1.49
28,9,4,128,128,130056192,2.315
28,9,4,128,256,260112384,3.821
28,9,4,128,512,520224768,6.902
28,9,4,128,1024,1040449536,20.486
28,9,4,256,3,6096384,1.149
28,9,4,256,32,65028096,12.999
28,9,4,256,64,130056192,2.702
28,9,4,256,128,260112384,6.543
28,9,4,256,256,520224768,7.26
28,9,4,256,512,1040449536,15.869
28,9,4,256,1024,2080899072,30.916
28,9,4,512,3,12192768,2.316
28,9,4,512,32,130056192,4.445
28,9,4,512,64,260112384,11.399
28,9,4,512,128,520224768,14.381
28,9,4,512,256,1040449536,15.951
28,9,4,512,512,2080899072,29.831
28,9,4,512,1024,4161798144,68.134
28,9,4,1024,3,24385536,3.923
28,9,4,1024,32,260112384,17.599
28,9,4,1024,64,520224768,9.832
28,9,4,1024,128,1040449536,16.747
28,9,4,1024,256,2080899072,31.549
28,9,4,1024,512,4161798144,75.056
28,9,4,1024,1024,8323596288,127.143
27,1,1,3,3,13122,0.01
27,1,1,3,32,139968,0.015
27,1,1,3,64,279936,0.07
27,1,1,3,128,559872,2.683
27,1,1,3,256,1119744,0.431
27,1,1,3,512,2239488,0.333
27,1,1,3,1024,4478976,0.967
27,1,1,32,3,139968,0.016
27,1,1,32,32,1492992,0.2
27,1,1,32,64,2985984,3.833
27,1,1,32,128,5971968,0.377
27,1,1,32,256,11943936,0.305
27,1,1,32,512,23887872,0.484
27,1,1,32,1024,47775744,0.678
27,1,1,64,3,279936,0.022
27,1,1,64,32,2985984,0.294
27,1,1,64,64,5971968,0.353
27,1,1,64,128,11943936,0.512
27,1,1,64,256,23887872,0.473
27,1,1,64,512,47775744,0.829
27,1,1,64,1024,95551488,1.211
27,1,1,128,3,559872,0.124
27,1,1,128,32,5971968,0.419
27,1,1,128,64,11943936,0.348
27,1,1,128,128,23887872,4.905
27,1,1,128,256,47775744,0.464
27,1,1,128,512,95551488,1.016
27,1,1,128,1024,191102976,1.825
27,1,1,256,3,1119744,0.157
27,1,1,256,32,11943936,0.473
27,1,1,256,64,23887872,0.378
27,1,1,256,128,47775744,1.059
27,1,1,256,256,95551488,0.749
27,1,1,256,512,191102976,1.436
27,1,1,256,1024,382205952,2.927
27,1,1,512,3,2239488,0.183
27,1,1,512,32,23887872,0.51
27,1,1,512,64,47775744,0.75
27,1,1,512,128,95551488,0.943
27,1,1,512,256,191102976,1.81
27,1,1,512,512,382205952,2.627
27,1,1,512,1024,764411904,4.134
27,1,1,1024,3,4478976,0.344
27,1,1,1024,32,47775744,2.268
27,1,1,1024,64,95551488,2.451
27,1,1,1024,128,191102976,1.575
27,1,1,1024,256,382205952,2.807
27,1,1,1024,512,764411904,4.189
27,1,1,1024,1024,1528823808,7.644
27,1,2,3,3,3528,0.07
27,1,2,3,32,37632,0.053
27,1,2,3,64,75264,0.088
27,1,2,3,128,150528,0.074
27,1,2,3,256,301056,0.101
27,1,2,3,512,602112,0.317
27,1,2,3,1024,1204224,0.598
27,1,2,32,3,37632,0.054
27,1,2,32,32,401408,0.053
27,1,2,32,64,802816,0.211
27,1,2,32,128,1605632,0.288
27,1,2,32,256,3211264,0.362
27,1,2,32,512,6422528,0.299
27,1,2,32,1024,12845056,4.436
27,1,2,64,3,75264,0.06
27,1,2,64,32,802816,0.33
27,1,2,64,64,1605632,0.252
27,1,2,64,128,3211264,0.259
27,1,2,64,256,6422528,1.212
27,1,2,64,512,12845056,0.634
27,1,2,64,1024,25690112,0.55
27,1,2,128,3,150528,0.098
27,1,2,128,32,1605632,0.228
27,1,2,128,64,3211264,0.338
27,1,2,128,128,6422528,0.308
27,1,2,128,256,12845056,0.536
27,1,2,128,512,25690112,0.504
27,1,2,128,1024,51380224,0.63
27,1,2,256,3,301056,0.122
27,1,2,256,32,3211264,0.308
27,1,2,256,64,6422528,0.515
27,1,2,256,128,12845056,0.506
27,1,2,256,256,25690112,0.595
27,1,2,256,512,51380224,0.711
27,1,2,256,1024,102760448,1.106
27,1,2,512,3,602112,0.329
27,1,2,512,32,6422528,2.107
27,1,2,512,64,12845056,3.446
27,1,2,512,128,25690112,0.697
27,1,2,512,256,51380224,0.706
27,1,2,512,512,102760448,1.268
27,1,2,512,1024,205520896,2.074
27,1,2,1024,3,1204224,0.437
27,1,2,1024,32,12845056,0.66
27,1,2,1024,64,25690112,0.777
27,1,2,1024,128,51380224,1.024
27,1,2,1024,256,102760448,1.676
27,1,2,1024,512,205520896,2.337
27,1,2,1024,1024,411041792,3.589
27,1,4,3,3,882,0.052
27,1,4,3,32,9408,0.054
27,1,4,3,64,18816,0.047
27,1,4,3,128,37632,0.053
27,1,4,3,256,75264,0.066
27,1,4,3,512,150528,0.101
27,1,4,3,1024,301056,0.108
27,1,4,32,3,9408,0.04
27,1,4,32,32,100352,0.044
27,1,4,32,64,200704,0.051
27,1,4,32,128,401408,0.055
27,1,4,32,256,802816,0.199
27,1,4,32,512,1605632,0.467
27,1,4,32,1024,3211264,0.397
27,1,4,64,3,18816,0.052
27,1,4,64,32,200704,0.054
27,1,4,64,64,401408,0.058
27,1,4,64,128,802816,0.195
27,1,4,64,256,1605632,0.371
27,1,4,64,512,3211264,0.25
27,1,4,64,1024,6422528,0.448
27,1,4,128,3,37632,0.053
27,1,4,128,32,401408,0.075
